x_abs_m,x_local_m,x_H2_molfrac,x_N2_molfrac,x_Air_molfrac,x_O2_molfrac,x_inert_molfrac
3482.1458438221166,0.0,0.9510022407384344,0.04899775926156562,1.0126867452481711e-20,2.1266421650211594e-21,0.04899775926156562
3483.1458438221166,1.0,0.9497429137902231,0.05025708620977681,1.0499266883267633e-20,2.204846045486203e-21,0.05025708620977681
3484.1458438221166,2.0,0.948483586842012,0.05151641315798802,1.0871666314053556e-20,2.2830499259512465e-21,0.05151641315798802
3485.1458438221166,3.0,0.947178913214404,0.05282108678559609,1.1270189472711042e-20,2.3667397892693186e-21,0.05282108678559609
3486.1458438221166,4.0,0.9456086599702498,0.054391340029750164,1.182171015452039e-20,2.482559132449282e-21,0.054391340029750164
3487.1458438221166,5.0,0.9440384067260957,0.05596159327390424,1.237323083632974e-20,2.5983784756292452e-21,0.05596159327390424
3488.1458438221166,6.0,0.9424681534819417,0.05753184651805831,1.2924751518139087e-20,2.714197818809208e-21,0.05753184651805831
3489.1458438221166,7.0,0.9408979002377876,0.05910209976221238,1.3476272199948437e-20,2.830017161989172e-21,0.05910209976221238
3490.1458438221166,8.0,0.9393276469936336,0.06067235300636646,1.4027792881757787e-20,2.945836505169135e-21,0.06067235300636646
3491.1458438221166,9.0,0.9377573937494794,0.062242606250520534,1.4579313563567136e-20,3.0616558483490985e-21,0.062242606250520534
3492.1458438221166,10.0,0.9361871405053254,0.0638128594946746,1.5130834245376483e-20,3.1774751915290614e-21,0.0638128594946746
3493.1458438221166,11.0,0.9346168872611713,0.06538311273882869,1.5682354927185832e-20,3.2932945347090247e-21,0.06538311273882869
3494.1458438221166,12.0,0.9330466340170173,0.06695336598298275,1.6233875608995182e-20,3.409113877888988e-21,0.06695336598298275
3495.1458438221166,13.0,0.9314241997381338,0.0685758002618661,1.6823602977602787e-20,3.532956625296585e-21,0.0685758002618661
3496.1458438221166,14.0,0.929496159417558,0.07050384058244194,1.7637093527204742e-20,3.703789640712996e-21,0.07050384058244194
3497.1458438221166,15.0,0.9275681190969822,0.07243188090301778,1.84505840768067e-20,3.874622656129407e-21,0.07243188090301778
3498.1458438221166,16.0,0.9256400787764064,0.07435992122359361,1.9264074626408658e-20,4.045455671545818e-21,0.07435992122359361
3499.1458438221166,17.0,0.9237120384558306,0.07628796154416945,2.0077565176010615e-20,4.216288686962229e-21,0.07628796154416945
3500.1458438221166,18.0,0.9217839981352547,0.07821600186474528,2.0891055725612573e-20,4.38712170237864e-21,0.07821600186474528
3501.1458438221166,19.0,0.9198559578146789,0.08014404218532112,2.1704546275214528e-20,4.557954717795051e-21,0.08014404218532112
3502.1458438221166,20.0,0.9179279174941031,0.08207208250589695,2.2518036824816486e-20,4.728787733211462e-21,0.08207208250589695
3503.1458438221166,21.0,0.9159998771735273,0.0840001228264728,2.3331527374418443e-20,4.899620748627873e-21,0.0840001228264728
3504.1458438221166,22.0,0.9140718368529515,0.08592816314704864,2.41450179240204e-20,5.070453764044284e-21,0.08592816314704864
3505.1458438221166,23.0,0.9120851433394679,0.0879148566605322,2.5014154487191288e-20,5.25297244231017e-21,0.0879148566605322
3506.1458438221166,24.0,0.9097549386210004,0.0902450613789996,2.620919025935633e-20,5.503929954464829e-21,0.0902450613789996
3507.1458438221166,25.0,0.9074247339025331,0.092575266097467,2.740422603152137e-20,5.754887466619487e-21,0.092575266097467
3508.1458438221166,26.0,0.9050945291840656,0.0949054708159344,2.859926180368641e-20,6.0058449787741455e-21,0.0949054708159344
3509.1458438221166,27.0,0.9027643244655983,0.0972356755344018,2.979429757585145e-20,6.2568024909288044e-21,0.0972356755344018
3510.1458438221166,28.0,0.9004341197471308,0.09956588025286918,3.098933334801649e-20,6.507760003083463e-21,0.09956588025286918
3511.1458438221166,29.0,0.8981039150286635,0.10189608497133658,3.218436912018153e-20,6.758717515238121e-21,0.10189608497133658
3512.1458438221166,30.0,0.895773710310196,0.10422628968980398,3.337940489234657e-20,7.00967502739278e-21,0.10422628968980398
3513.1458438221166,31.0,0.8934435055917287,0.10655649440827138,3.457444066451161e-20,7.260632539547439e-21,0.10655649440827138
3514.1458438221166,32.0,0.8911133008732612,0.10888669912673876,3.576947643667665e-20,7.511590051702096e-21,0.10888669912673876
3515.1458438221166,33.0,0.8887188325058565,0.11128116749414359,3.7045220476235566e-20,7.779496300009468e-21,0.11128116749414359
3516.1458438221166,34.0,0.8859479944578124,0.11405200554218763,3.87936445662777e-20,8.146665358918316e-21,0.11405200554218763
3517.1458438221166,35.0,0.8831771564097683,0.11682284359023165,4.054206865631983e-20,8.513834417827165e-21,0.11682284359023165
3518.1458438221166,36.0,0.8804063183617243,0.11959368163827569,4.2290492746361955e-20,8.88100347673601e-21,0.11959368163827569
3519.1458438221166,37.0,0.8776354803136802,0.12236451968631973,4.4038916836404087e-20,9.248172535644858e-21,0.12236451968631973
3520.1458438221166,38.0,0.8748646422656362,0.12513535773436377,4.578734092644622e-20,9.615341594553706e-21,0.12513535773436377
3521.1458438221166,39.0,0.8720938042175922,0.1279061957824078,4.753576501648835e-20,9.982510653462553e-21,0.1279061957824078
3522.1458438221166,40.0,0.8693229661695482,0.13067703383045184,4.928418910653048e-20,1.0349679712371401e-20,0.13067703383045184
3523.1458438221166,41.0,0.8665521281215041,0.13344787187849588,5.1032613196572613e-20,1.0716848771280248e-20,0.13344787187849588
3524.1458438221166,42.0,0.86378129007346,0.13621870992653992,5.278103728661474e-20,1.1084017830189094e-20,0.13621870992653992
3525.1458438221166,43.0,0.8609420050913926,0.1390579949086074,5.464603227425397e-20,1.1475666777593333e-20,0.1390579949086074
3526.1458438221166,44.0,0.8577018503933178,0.14229814960668213,5.719374217500316e-20,1.2010685856750664e-20,0.14229814960668213
3527.1458438221166,45.0,0.8544616956952431,0.1455383043047569,5.974145207575236e-20,1.2545704935907995e-20,0.1455383043047569
3528.1458438221166,46.0,0.8512215409971683,0.14877845900283165,6.228916197650156e-20,1.3080724015065327e-20,0.14877845900283165
3529.1458438221166,47.0,0.8479813862990936,0.1520186137009064,6.483687187725075e-20,1.3615743094222658e-20,0.1520186137009064
3530.1458438221166,48.0,0.8447412316010189,0.15525876839898117,6.738458177799996e-20,1.415076217337999e-20,0.15525876839898117
3531.1458438221166,49.0,0.8415010769029441,0.1584989230970559,6.993229167874915e-20,1.4685781252537322e-20,0.1584989230970559
3532.1458438221166,50.0,0.8382609222048694,0.16173907779513066,7.248000157949835e-20,1.5220800331694654e-20,0.16173907779513066
3533.1458438221166,51.0,0.8350207675067945,0.16497923249320542,7.502771148024755e-20,1.5755819410851983e-20,0.16497923249320542
3534.1458438221166,52.0,0.8317806128087198,0.16821938719128016,7.757542138099674e-20,1.6290838490009316e-20,0.16821938719128016
3535.1458438221166,53.0,0.8284698456408913,0.17153015435910865,8.029079894527123e-20,1.6861067778506958e-20,0.17153015435910865
3536.1458438221166,54.0,0.824745525972858,0.175254474027142,8.398814728179345e-20,1.7637510929176623e-20,0.175254474027142
3537.1458438221166,55.0,0.8210212063048247,0.17897879369517536,8.768549561831568e-20,1.841395407984629e-20,0.17897879369517536
3538.1458438221166,56.0,0.8172968866367913,0.1827031133632087,9.13828439548379e-20,1.919039723051596e-20,0.1827031133632087
3539.1458438221166,57.0,0.8135725669687579,0.18642743303124204,9.508019229136011e-20,1.9966840381185624e-20,0.18642743303124204
3540.1458438221166,58.0,0.8098482473007246,0.1901517526992754,9.877754062788233e-20,2.0743283531855288e-20,0.1901517526992754
3541.1458438221166,59.0,0.8061239276326913,0.19387607236730878,1.0247488896440456e-19,2.1519726682524956e-20,0.19387607236730878
3542.1458438221166,60.0,0.8023996079646579,0.1976003920353421,1.0617223730092678e-19,2.2296169833194624e-20,0.1976003920353421
3543.1458438221166,61.0,0.7986752882966246,0.20132471170337546,1.0986958563744902e-19,2.3072612983864292e-20,0.20132471170337546
3544.1458438221166,62.0,0.7949509686285913,0.20504903137140884,1.1356693397397123e-19,2.3849056134533957e-20,0.20504903137140884
3545.1458438221166,63.0,0.7911564483188883,0.20884355168111177,1.175044389044964e-19,2.4675932169944243e-20,0.20884355168111177
3546.1458438221166,64.0,0.7869507874418082,0.21304921255819176,1.2284845688062073e-19,2.5798175944930352e-20,0.21304921255819176
3547.1458438221166,65.0,0.7827451265647283,0.21725487343527178,1.2819247485674508e-19,2.6920419719916467e-20,0.21725487343527178
3548.1458438221166,66.0,0.7785394656876482,0.22146053431235177,1.335364928328694e-19,2.804266349490257e-20,0.22146053431235177
3549.1458438221166,67.0,0.7743338048105681,0.22566619518943182,1.3888051080899374e-19,2.916490726988868e-20,0.22566619518943182
3550.1458438221166,68.0,0.7701281439334882,0.22987185606651184,1.4422452878511807e-19,3.0287151044874795e-20,0.22987185606651184
3551.1458438221166,69.0,0.7659224830564082,0.23407751694359186,1.4956854676124242e-19,3.1409394819860907e-20,0.23407751694359186
3552.1458438221166,70.0,0.7617168221793281,0.23828317782067188,1.5491256473736675e-19,3.253163859484702e-20,0.23828317782067188
3553.1458438221166,71.0,0.7575111613022482,0.2424888386977519,1.602565827134911e-19,3.365388236983313e-20,0.2424888386977519
3554.1458438221166,72.0,0.7533055004251682,0.24669449957483192,1.6560060068961543e-19,3.477612614481924e-20,0.24669449957483192
3555.1458438221166,73.0,0.7490330892720019,0.25096691072799815,1.7128716934340593e-19,3.597030556211524e-20,0.25096691072799815
3556.1458438221166,74.0,0.7443697451340369,0.25563025486596314,1.7897993732275172e-19,3.758578683777786e-20,0.25563025486596314
3557.1458438221166,75.0,0.739706400996072,0.2602935990039281,1.8667270530209755e-19,3.9201268113440483e-20,0.2602935990039281
3558.1458438221166,76.0,0.735043056858107,0.2649569431418931,1.9436547328144332e-19,4.0816749389103095e-20,0.2649569431418931
3559.1458438221166,77.0,0.730379712720142,0.2696202872798581,2.020582412607891e-19,4.2432230664765706e-20,0.2696202872798581
3560.1458438221166,78.0,0.725716368582177,0.2742836314178231,2.097510092401349e-19,4.4047711940428323e-20,0.2742836314178231
3561.1458438221166,79.0,0.721053024444212,0.27894697555578807,2.174437772194807e-19,4.566319321609094e-20,0.27894697555578807
3562.1458438221166,80.0,0.7163896803062471,0.283610319693753,2.2513654519882644e-19,4.727867449175355e-20,0.283610319693753
3563.1458438221166,81.0,0.7117263361682821,0.288273663831718,2.3282931317817224e-19,4.889415576741617e-20,0.288273663831718
3564.1458438221166,82.0,0.7070629920303171,0.29293700796968297,2.40522081157518e-19,5.0509637043078775e-20,0.29293700796968297
3565.1458438221166,83.0,0.7023396773682298,0.2976603226317702,2.4870141259885224e-19,5.222729664575897e-20,0.2976603226317702
3566.1458438221166,84.0,0.6972651363536888,0.3027348636463112,2.5973037579666545e-19,5.454337891729974e-20,0.3027348636463112
3567.1458438221166,85.0,0.6921905953391478,0.30780940466085216,2.7075933899447866e-19,5.685946118884052e-20,0.30780940466085216
3568.1458438221166,86.0,0.6871160543246069,0.3128839456753931,2.8178830219229187e-19,5.917554346038129e-20,0.3128839456753931
3569.1458438221166,87.0,0.6820415133100658,0.31795848668993415,2.928172653901051e-19,6.149162573192207e-20,0.31795848668993415
3570.1458438221166,88.0,0.6769669722955248,0.3230330277044751,3.0384622858791833e-19,6.380770800346285e-20,0.3230330277044751
3571.1458438221166,89.0,0.6718924312809839,0.3281075687190161,3.1487519178573154e-19,6.612379027500362e-20,0.3281075687190161
3572.1458438221166,90.0,0.6668178902664429,0.3331821097335571,3.2590415498354475e-19,6.843987254654439e-20,0.3331821097335571
3573.1458438221166,91.0,0.6617433492519019,0.3382566507480981,3.3693311818135796e-19,7.075595481808517e-20,0.3382566507480981
3574.1458438221166,92.0,0.656668808237361,0.3433311917626391,3.479620813791712e-19,7.307203708962595e-20,0.3433311917626391
3575.1458438221166,93.0,0.6515444598992207,0.3484555401007792,3.5967928147832463e-19,7.553264911044817e-20,0.3484555401007792
3576.1458438221166,94.0,0.6461284075139797,0.35387159248602024,3.754272440231928e-19,7.883972124487048e-20,0.35387159248602024
3577.1458438221166,95.0,0.6407123551287387,0.35928764487126125,3.9117520656806087e-19,8.214679337929278e-20,0.35928764487126125
