x_abs_m,x_local_m,x_H2_molfrac,x_N2_molfrac,x_Air_molfrac,x_O2_molfrac,x_inert_molfrac
9482.36648866224,0.0,0.8575108674348957,0.14248913256510184,2.465310508264767e-15,5.17715206735601e-16,0.1424891325651038
9483.36648866224,1.0,0.8555963831535827,0.1444036168464149,2.5051751990134082e-15,5.260867917928157e-16,0.14440361684641687
9484.36648866224,2.0,0.8536818988722695,0.14631810112772792,2.5450398897620492e-15,5.344583768500303e-16,0.14631810112772992
9485.36648866224,3.0,0.8516974035601013,0.1483025964398962,2.587622479500799e-15,5.434007206951678e-16,0.14830259643989827
9486.36648866224,4.0,0.8495918873641103,0.15040811263588708,2.6349032222863647e-15,5.533296766801366e-16,0.15040811263588916
9487.36648866224,5.0,0.8474863711681194,0.15251362883187794,2.6821839650719305e-15,5.632586326651054e-16,0.15251362883188005
9488.36648866224,6.0,0.8453808549721286,0.1546191450278688,2.7294647078574963e-15,5.731875886500742e-16,0.15461914502787097
9489.36648866224,7.0,0.8432753387761376,0.15672466122385964,2.776745450643062e-15,5.83116544635043e-16,0.15672466122386183
9490.36648866224,8.0,0.8411698225801467,0.1588301774198505,2.824026193428628e-15,5.930455006200118e-16,0.15883017741985272
9491.36648866224,9.0,0.8390643063841557,0.16093569361584137,2.8713069362141937e-15,6.029744566049806e-16,0.16093569361584364
9492.36648866224,10.0,0.8369587901881649,0.16304120981183223,2.9185876789997595e-15,6.129034125899495e-16,0.16304120981183454
9493.36648866224,11.0,0.834853273992174,0.1651467260078231,2.9658684217853253e-15,6.228323685749183e-16,0.16514672600782543
9494.36648866224,12.0,0.832747757796183,0.16725224220381396,3.013149164570891e-15,6.327613245598871e-16,0.16725224220381635
9495.36648866224,13.0,0.8305713828622192,0.16942861713777774,3.0637081327063575e-15,6.433787078683351e-16,0.16942861713778015
9496.36648866224,14.0,0.8282725217001385,0.17172747829985838,3.1199338325606412e-15,6.551861048377347e-16,0.17172747829986085
9497.36648866224,15.0,0.8259736605380578,0.17402633946193904,3.1761595324149245e-15,6.669935018071341e-16,0.17402633946194154
9498.36648866224,16.0,0.8236747993759771,0.17632520062401968,3.2323852322692082e-15,6.788008987765337e-16,0.17632520062402224
9499.36648866224,17.0,0.8213759382138963,0.17862406178610035,3.288610932123492e-15,6.906082957459333e-16,0.17862406178610296
9500.36648866224,18.0,0.8190770770518156,0.180922922948181,3.3448366319777752e-15,7.024156927153328e-16,0.18092292294818363
9501.36648866224,19.0,0.816778215889735,0.18322178411026166,3.4010623318320593e-15,7.142230896847325e-16,0.18322178411026435
9502.36648866224,20.0,0.8144793547276543,0.18552064527234233,3.4572880316863426e-15,7.26030486654132e-16,0.18552064527234505
9503.36648866224,21.0,0.8121804935655735,0.18781950643442297,3.5135137315406263e-15,7.378378836235315e-16,0.18781950643442574
9504.36648866224,22.0,0.8098816324034929,0.19011836759650363,3.56973943139491e-15,7.496452805929311e-16,0.19011836759650647
9505.36648866224,23.0,0.8075121403980611,0.19248785960193524,3.629953560179243e-15,7.622902476376411e-16,0.1924878596019381
9506.36648866224,24.0,0.8050205561025567,0.19497944389743965,3.69706207672336e-15,7.763830361119056e-16,0.19497944389744257
9507.36648866224,25.0,0.8025289718070522,0.197471028192944,3.764170593267476e-15,7.904758245861699e-16,0.19747102819294696
9508.36648866224,26.0,0.8000373875115477,0.19996261248844838,3.831279109811591e-15,8.045686130604341e-16,0.1999626124884514
9509.36648866224,27.0,0.7975458032160434,0.20245419678395277,3.898387626355708e-15,8.186614015346987e-16,0.20245419678395585
9510.36648866224,28.0,0.795054218920539,0.20494578107945713,3.965496142899824e-15,8.327541900089629e-16,0.20494578107946027
