x_abs_m,x_local_m,x_H2_molfrac,x_N2_molfrac,x_Air_molfrac,x_O2_molfrac,x_inert_molfrac
10462.365684897874,0.0,1.3615107881903225e-14,0.8146050375031945,0.1853949624967919,0.0389329421243263,0.96106705787566
10463.365684897874,1.0,1.3411916393780129e-14,0.8123059690690025,0.18769403093098408,0.03941574649550666,0.96058425350448
10464.365684897874,2.0,1.3208724905657034e-14,0.8100069006348105,0.18999309936517625,0.03989855086668701,0.9601014491332998
10465.365684897874,3.0,1.3014946365353286e-14,0.8076372754276779,0.19236272457230902,0.040396172160184894,0.959603827839802
10466.365684897874,4.0,1.2837495474870636e-14,0.8051452628129881,0.19485473718699897,0.040919494809269784,0.9590805051907173
10467.365684897874,5.0,1.2660044584387983e-14,0.8026532501982984,0.19734674980168893,0.041442817458354674,0.9585571825416326
10468.365684897874,6.0,1.2482593693905334e-14,0.8001612375836087,0.1998387624163789,0.04196614010743957,0.958033859892548
10469.365684897874,7.0,1.230514280342268e-14,0.7976692249689188,0.20233077503106883,0.04248946275652445,0.9575105372434631
10470.365684897874,8.0,1.2127691912940031e-14,0.7951772123542291,0.2048227876457588,0.04301278540560935,0.9569872145943785
10471.365684897874,9.0,1.1950241022457377e-14,0.7926851997395392,0.20731480026044874,0.04353610805469423,0.9564638919452937
10472.365684897874,10.0,1.1772790131974728e-14,0.7901931871248495,0.20980681287513872,0.04405943070377913,0.9559405692962091
10473.365684897874,11.0,1.1595339241492077e-14,0.7877011745101599,0.2122988254898287,0.044582753352864025,0.9554172466471246
10474.365684897874,12.0,1.1417888351009425e-14,0.78520916189547,0.21479083810451863,0.04510607600194891,0.9548939239980396
10475.365684897874,13.0,1.1248744086783707e-14,0.7826479993374741,0.21735200066251475,0.045643920139128095,0.9543560798608608
10476.365684897874,14.0,1.1094008452810785e-14,0.7799668896512117,0.22003311034877718,0.046206953173243207,0.9537930468267457
10477.365684897874,15.0,1.0939272818837865e-14,0.7772857799649494,0.22271422003503963,0.04676998620735832,0.9532300137926307
10478.365684897874,16.0,1.0784537184864944e-14,0.7746046702786872,0.22539532972130208,0.047333019241473435,0.9526669807585159
10479.365684897874,17.0,1.0629801550892021e-14,0.7719235605924248,0.22807643940756453,0.047896052275588546,0.9521039477244009
10480.365684897874,18.0,1.0475065916919102e-14,0.7692424509061626,0.230757549093827,0.04845908530970367,0.951540914690286
10481.365684897874,19.0,1.032033028294618e-14,0.7665613412199003,0.23343865878008943,0.049022118343818775,0.9509778816561709
10482.365684897874,20.0,1.016559464897326e-14,0.7638802315336379,0.23611976846635188,0.04958515137793389,0.9504148486220559
10483.365684897874,21.0,1.001085901500034e-14,0.7611991218473757,0.23880087815261433,0.050148184412049004,0.9498518155879411
10484.365684897874,22.0,9.856123381027418e-15,0.7585180121611133,0.24148198783887673,0.05071121744616411,0.9492887825538259
10485.365684897874,23.0,9.70870580529252e-15,0.7557704275492015,0.2442295724507889,0.05128821021466567,0.9487117897853248
10486.365684897874,24.0,9.573982094919878e-15,0.7529075358805926,0.24709246411939795,0.05188941746507357,0.948110582534917
10487.365684897874,25.0,9.439258384547235e-15,0.7500446442119835,0.24995535578800696,0.05249062471548146,0.947509375284509
10488.365684897874,26.0,9.304534674174596e-15,0.7471817525433747,0.2528182474566161,0.053091831965889374,0.9469081680341014
10489.365684897874,27.0,9.169810963801953e-15,0.7443188608747657,0.25568113912522505,0.05369303921629726,0.9463069607836936
10490.365684897874,28.0,9.035087253429314e-15,0.7414559692061569,0.2585440307938342,0.05429424646670518,0.9457057535332859
10491.365684897874,29.0,8.900363543056671e-15,0.738593077537548,0.26140692246244324,0.05489545371711308,0.9451045462828782
10492.365684897874,30.0,8.765639832684031e-15,0.735730185868939,0.2642698141310523,0.05549666096752099,0.9445033390324704
10493.365684897874,31.0,8.630916122311389e-15,0.73286729420033,0.2671327057996613,0.05609786821792887,0.9439021317820625
10494.365684897874,32.0,8.496192411938748e-15,0.7300044025317212,0.2699955974682704,0.05669907546833678,0.9433009245316548
10495.365684897874,33.0,8.367904810130692e-15,0.7270790284972954,0.2729209715026963,0.05731340401556622,0.9426865959844255
10496.365684897874,34.0,8.250781248416123e-15,0.7240452728794774,0.2759547271205144,0.05795049269530802,0.9420495073046837
10497.365684897874,35.0,8.133657686701552e-15,0.7210115172616594,0.27898848273833254,0.05858758137504983,0.9414124186249421
10498.365684897874,36.0,8.016534124986982e-15,0.7179777616438414,0.28202223835615065,0.05922467005479164,0.9407753299452004
10499.365684897874,37.0,7.899410563272411e-15,0.7149440060260234,0.2850559939739688,0.05986175873453345,0.9401382412654588
10500.365684897874,38.0,7.782287001557842e-15,0.7119102504082053,0.2880897495917869,0.06049884741427525,0.939501152585717
10501.365684897874,39.0,7.665163439843273e-15,0.7088764947903873,0.29112350520960506,0.06113593609401706,0.9388640639059753
10502.365684897874,40.0,7.548039878128702e-15,0.7058427391725692,0.29415726082742316,0.06177302477375886,0.9382269752262336
10503.365684897874,41.0,7.430916316414132e-15,0.7028089835547513,0.2971910164452413,0.06241011345350068,0.937589886546492
10504.365684897874,42.0,7.313792754699561e-15,0.6997752279369333,0.3002247720630594,0.06304720213324247,0.9369527978667502
10505.365684897874,43.0,7.202319947561867e-15,0.6966843100969352,0.3033156899030576,0.06369629487964208,0.9363037051203507
10506.365684897874,44.0,7.1006489096177165e-15,0.693494238966739,0.3065057610332539,0.06436620981698331,0.9356337901830096
10507.365684897874,45.0,6.9989778716735664e-15,0.6903041678365428,0.30969583216345015,0.06503612475432453,0.9349638752456684
10508.365684897874,46.0,6.897306833729417e-15,0.6871140967063467,0.3128859032936464,0.06570603969166575,0.9342939603083273
10509.365684897874,47.0,6.795635795785268e-15,0.6839240255761505,0.31607597442384266,0.06637595462900696,0.9336240453709862
10510.365684897874,48.0,6.693964757841119e-15,0.6807339544459544,0.319266045554039,0.06704586956634818,0.9329541304336453
10511.365684897874,49.0,6.592293719896969e-15,0.6775438833157582,0.3224561166842353,0.06771578450368941,0.932284215496304
10512.365684897874,50.0,6.490622681952819e-15,0.674353812185562,0.3256461878144315,0.06838569944103061,0.9316143005589629
10513.365684897874,51.0,6.3889516440086696e-15,0.6711637410553658,0.32883625894462776,0.06905561437837182,0.9309443856216217
10514.365684897874,52.0,6.2872806060645194e-15,0.6679736699251696,0.332026330074824,0.06972552931571305,0.9302744706842806
10515.365684897874,53.0,6.190562382752221e-15,0.6647330507975778,0.33526694920241595,0.07040605933250735,0.9295939406674865
10516.365684897874,54.0,6.1024352856726024e-15,0.6614047513793402,0.33859524862065365,0.07110500221033726,0.9288949977896566
10517.365684897874,55.0,6.014308188592984e-15,0.6580764519611025,0.3419235480388914,0.07180394508816719,0.9281960549118268
10518.365684897874,56.0,5.926181091513366e-15,0.654748152542865,0.34525184745712917,0.07250288796599712,0.927497112033997
10519.365684897874,57.0,5.8380539944337465e-15,0.6514198531246272,0.3485801468753668,0.07320183084382703,0.9267981691561671
10520.365684897874,58.0,5.749926897354128e-15,0.6480915537063897,0.3519084462936045,0.07390077372165695,0.9260992262783373
10521.365684897874,59.0,5.66179980027451e-15,0.6447632542881521,0.3552367457118422,0.07459971659948686,0.9254002834005075
10522.365684897874,60.0,5.5736727031948914e-15,0.6414349548699144,0.35856504513008,0.07529865947731679,0.9247013405226776
10523.365684897874,61.0,5.4855456061152736e-15,0.6381066554516769,0.36189334454831773,0.07599760235514672,0.9240023976448479
10524.365684897874,62.0,5.397418509035654e-15,0.6347783560334392,0.3652216439665554,0.07669654523297663,0.923303454767018
10525.365684897874,63.0,5.313625236721422e-15,0.631407337422207,0.36859266257778767,0.07740445914133541,0.9225955408586592
10526.365684897874,64.0,5.23734939407038e-15,0.6279622183233018,0.37203778167669305,0.07812793415210553,0.9218720658478894
10527.365684897874,65.0,5.161073551419337e-15,0.6245170992243965,0.37548290077559837,0.07885140916287565,0.9211485908371192
10528.365684897874,66.0,5.0847977087682944e-15,0.6210719801254911,0.37892801987450375,0.07957488417364579,0.9204251158263491
10529.365684897874,67.0,5.008521866117252e-15,0.6176268610265858,0.38237313897340913,0.08029835918441591,0.919701640815579
10530.365684897874,68.0,4.9322460234662094e-15,0.6141817419276806,0.38581825807231446,0.08102183419518603,0.9189781658048091
10531.365684897874,69.0,4.855970180815167e-15,0.6107366228287753,0.38926337717121984,0.08174530920595616,0.918254690794039
10532.365684897874,70.0,4.7796943381641244e-15,0.6072915037298701,0.3927084962701252,0.08246878421672629,0.917531215783269
10533.365684897874,71.0,4.703418495513082e-15,0.6038463846309647,0.39615361536903054,0.08319225922749642,0.9168077407724988
