time_s,mixed_length_m,mixed_length_095_m,h2_n2_interface_length_m,n2_air_interface_length_m,flammable_length_m,effective_n2_length_m,h2_front_m,Re_min,Re_max,K_min,K_max,Fr,dp_estimated_Pa,rho_mean_kg_m3,p_mean_Pa
1722.857142857143,240.0,150.0,240.0,0.0,0.0,0.0,11995.0,78080.53465543636,291808.4415880799,4.200078,4.200078,2.115483852889501,391.9077300800279,0.08510366491339451,100195.95386504
1748.5714285714287,60.0,0.0,60.0,0.0,0.0,0.0,11995.0,78075.85254851072,103250.611334519,4.200078,4.200078,2.115483852889501,384.0709749481765,0.08300608167337976,100192.03548747409
1774.2857142857144,0.0,0.0,0.0,0.0,0.0,0.0,11995.0,78071.44859674099,78682.91990481935,4.200078,4.200078,2.115483852889501,383.5716189199365,0.08287267824812874,100191.78580945997
1800.0,0.0,0.0,0.0,0.0,0.0,0.0,11995.0,78067.06247088875,78364.18774846377,4.200078,4.200078,2.115483852889501,383.56250539067935,0.08287024385348585,100191.78125269535
1825.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0,11995.0,78065.02046954705,78364.18770676426,4.200078,4.200078,2.115483852889501,383.562451951949,0.08287022957905854,100191.78122597598
1851.4285714285716,0.0,0.0,0.0,0.0,0.0,0.0,11995.0,78065.00965381155,78364.18770667489,4.200078,4.200078,2.115483852889501,383.56245183742004,0.08287022954846589,100191.7812259187
1877.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,11995.0,78065.00964319709,78364.1877066748,4.200078,4.200078,2.115483852889501,383.5624518373192,0.08287022954843894,100191.78122591866
1902.857142857143,0.0,0.0,0.0,0.0,0.0,0.0,11995.0,78065.0096431881,78364.1877066748,4.200078,4.200078,2.115483852889501,383.56245183731886,0.08287022954843888,100191.78122591866
1928.5714285714287,0.0,0.0,0.0,0.0,0.0,0.0,11995.0,78065.0096431874,78364.1877066748,4.200078,4.200078,2.115483852889501,383.56245183731886,0.08287022954843887,100191.78122591866
1954.2857142857144,0.0,0.0,0.0,0.0,0.0,0.0,11995.0,78065.00964318734,78364.1877066748,4.200078,4.200078,2.115483852889501,383.56245183731886,0.08287022954843887,100191.78122591866
1980.0,0.0,0.0,0.0,0.0,0.0,0.0,11995.0,78065.00964318734,78364.1877066748,4.200078,4.200078,2.115483852889501,383.56245183731886,0.08287022954843887,100191.78122591866
2005.7142857142858,0.0,0.0,0.0,0.0,0.0,0.0,11995.0,78065.00964318734,78364.1877066748,4.200078,4.200078,2.115483852889501,383.56245183731886,0.08287022954843887,100191.78122591866
2031.4285714285716,0.0,0.0,0.0,0.0,0.0,0.0,11995.0,78065.00964318734,78364.1877066748,4.200078,4.200078,2.115483852889501,383.56245183731886,0.08287022954843887,100191.78122591866
2057.1428571428573,0.0,0.0,0.0,0.0,0.0,0.0,11995.0,78065.00964318734,78364.1877066748,4.200078,4.200078,2.115483852889501,383.56245183731886,0.08287022954843887,100191.78122591866
