x_abs_m,x_local_m,x_H2_molfrac,x_N2_molfrac,x_Air_molfrac,x_O2_molfrac,x_inert_molfrac
735.0,735.0,1.0,2.136047643613027e-79,2.642004252968836e-134,5.548208931234555e-135,2.136047643613027e-79
745.0,745.0,1.0,6.607527808593065e-79,1.1847186984532885e-133,2.487909266751906e-134,6.607527808593065e-79
755.0,755.0,1.0,2.034906204189617e-78,5.291165987219686e-133,1.111144857316134e-133,2.034906204189617e-78
765.0,765.0,1.0,6.239210042553887e-78,2.3536501699656623e-132,4.9426653569278906e-133,6.239210042553887e-78
775.0,775.0,1.0,1.9045704640313946e-77,1.0427658445634477e-131,2.18980827358324e-132,1.9045704640313946e-77
785.0,785.0,1.0,5.788273741035269e-77,4.601357908370004e-131,9.662851607577009e-132,5.788273741035269e-77
795.0,795.0,1.0,1.7514104872813698e-76,2.0222718818999937e-130,4.2467709519899864e-131,1.7514104872813698e-76
805.0,805.0,1.0,5.276135373507714e-76,8.852121379228208e-130,1.8589454896379235e-130,5.276135373507714e-76
815.0,815.0,1.0,1.582468934186352e-75,3.8593080615754804e-129,8.10454692930851e-130,1.582468934186352e-75
825.0,825.0,1.0,4.725501044036486e-75,1.6758138859076377e-128,3.519209160406039e-129,4.725501044036486e-75
835.0,835.0,1.0,1.4049343219713258e-74,7.247635747756512e-128,1.5220035070288675e-128,1.4049343219713258e-74
845.0,845.0,1.0,4.158739389084651e-74,3.1219155687307693e-127,6.556022694334615e-128,4.158739389084651e-74
855.0,855.0,1.0,1.2256512380796322e-73,1.3393687366635266e-126,2.812674346993406e-127,1.2256512380796322e-73
865.0,865.0,1.0,3.5964463354274067e-73,5.723126686414199e-126,1.2018566041469817e-126,3.5964463354274067e-73
875.0,875.0,1.0,1.050711901306244e-72,2.435682919086794e-125,5.1149341300822673e-126,1.050711901306244e-72
885.0,885.0,1.0,3.056321188096405e-72,1.0324340594096954e-124,2.1681115247603602e-125,3.056321188096405e-72
895.0,895.0,1.0,8.851593396153648e-72,4.35871097554576e-124,9.153293048646096e-125,8.851593396153648e-72
905.0,905.0,1.0,2.552424249186371e-71,1.832770108849002e-123,3.848817228582904e-124,2.552424249186371e-71
915.0,915.0,1.0,7.328160956065417e-71,7.6755955884821e-123,1.6118750735812407e-123,7.328160956065417e-71
925.0,925.0,1.0,2.0948340857094602e-70,3.2016241397737016e-122,6.723410693524773e-123,2.0948340857094602e-70
935.0,935.0,1.0,5.962364135890082e-70,1.330095359745949e-121,2.793200255466493e-122,5.962364135890082e-70
945.0,945.0,1.0,1.6896754943843128e-69,5.503631977098768e-121,1.1557627151907414e-121,1.6896754943843128e-69
955.0,955.0,1.0,4.767665218218251e-69,2.2681416393190537e-120,4.7630974425700125e-121,4.767665218218251e-69
965.0,965.0,1.0,1.3394530829458994e-68,9.309902735868444e-120,1.955079574532373e-120,1.3394530829458994e-68
975.0,975.0,1.0,3.746883755213731e-68,3.806048430284905e-119,7.992701703598301e-120,3.746883755213731e-68
985.0,985.0,1.0,1.0436034974186035e-67,1.5497358544718982e-118,3.254445294390986e-119,1.0436034974186035e-67
995.0,995.0,1.0,2.8941766953733148e-67,6.284855077857154e-118,1.3198195663500023e-118,2.8941766953733148e-67
1005.0,1005.0,1.0,7.991722038263013e-67,2.5385579634130528e-117,5.330971723167411e-118,7.991722038263013e-67
1015.0,1015.0,1.0,2.197268337850272e-66,1.0212525299334383e-116,2.1446303128602205e-117,2.197268337850272e-66
1025.0,1025.0,1.0,6.015265478356197e-66,4.0919796793230286e-116,8.593157326578359e-117,6.015265478356197e-66
1035.0,1035.0,1.0,1.639672216917794e-65,1.633007094875612e-115,3.4293148992387854e-116,1.639672216917794e-65
1045.0,1045.0,1.0,4.4503212866635536e-65,6.490781288058536e-115,1.3630640704922925e-115,4.4503212866635536e-65
1055.0,1055.0,1.0,1.2027055762840914e-64,2.5695685136018556e-114,5.396093878563896e-115,1.2027055762840914e-64
1065.0,1065.0,1.0,3.2364019062189765e-64,1.0131593920536223e-113,2.1276347233126068e-114,3.2364019062189765e-64
1075.0,1075.0,1.0,8.671660414387235e-64,3.978778102144387e-113,8.355434014503212e-114,8.671660414387235e-64
1085.0,1085.0,1.0,2.3135574346950834e-63,1.5562381660387748e-112,3.268100148681427e-113,2.3135574346950834e-63
1095.0,1095.0,1.0,6.146077468216007e-63,6.062570921368989e-112,1.2731398934874877e-112,6.146077468216007e-63
1105.0,1105.0,1.0,1.6257621313414435e-62,2.352296485642129e-111,4.939822619848471e-112,1.6257621313414435e-62
1115.0,1115.0,1.0,4.282118765141266e-62,9.090374527975754e-111,1.908978650874908e-111,4.282118765141266e-62
1125.0,1125.0,1.0,1.1230643568747948e-61,3.498855579141707e-110,7.347596716197585e-111,1.1230643568747948e-61
1135.0,1135.0,1.0,2.9328935933697872e-61,1.341296571864748e-109,2.8167228009159706e-110,2.9328935933697872e-61
1145.0,1145.0,1.0,7.626674136341358e-61,5.121276300617577e-109,1.075468023129691e-109,7.626674136341358e-61
1155.0,1155.0,1.0,1.9747984983107307e-60,1.947539312958377e-108,4.0898325572125913e-109,1.9747984983107307e-60
1165.0,1165.0,1.0,5.09167401837796e-60,7.376475967115638e-108,1.5490599530942839e-108,5.09167401837796e-60
1175.0,1175.0,1.0,1.3072242363768996e-59,2.7826997236613046e-107,5.8436694196887395e-108,1.3072242363768996e-59
1185.0,1185.0,1.0,3.3418948438994712e-59,1.0455348546711188e-106,2.1956231948093494e-107,3.3418948438994712e-59
1195.0,1195.0,1.0,8.507268726643182e-59,3.912600333758628e-106,8.216460700893119e-107,8.507268726643182e-59
1205.0,1205.0,1.0,2.1564713846077757e-58,1.4583014506875585e-105,3.062433046443873e-106,2.1564713846077757e-58
1215.0,1215.0,1.0,5.4432078936428265e-58,5.413573323531492e-105,1.1368503979416133e-105,5.4432078936428265e-58
1225.0,1225.0,1.0,1.3681235465806562e-57,2.0015925846117263e-104,4.203344427684625e-105,1.3681235465806562e-57
1235.0,1235.0,1.0,3.424178452771173e-57,7.370930873301927e-104,1.5478954833934045e-104,3.424178452771173e-57
1245.0,1245.0,1.0,8.533941198999672e-57,2.703485471163481e-103,5.677319489443309e-104,8.533941198999672e-57
1255.0,1255.0,1.0,2.1179055909296617e-56,9.87599455535461e-103,2.0739588566244679e-103,2.1179055909296617e-56
1265.0,1265.0,1.0,5.233940219440249e-56,3.593294384055199e-102,7.545918206515917e-103,5.233940219440249e-56
1275.0,1275.0,1.0,1.2880053011539001e-55,1.3021468557545933e-101,2.734508397084646e-102,1.2880053011539001e-55
1285.0,1285.0,1.0,3.1562747503030287e-55,4.6998327501273563e-101,9.869648775267448e-102,3.1562747503030287e-55
1295.0,1295.0,1.0,7.701968573226103e-55,1.689507669306883e-100,3.547966105544454e-101,7.701968573226103e-55
1305.0,1305.0,1.0,1.8715438756624318e-54,6.049135596946785e-100,1.2703184753588247e-100,1.8715438756624318e-54
1315.0,1315.0,1.0,4.528675045987878e-54,2.157157828442207e-99,4.530031439728635e-100,4.528675045987878e-54
1325.0,1325.0,1.0,1.0912310964740886e-53,7.661715748605351e-99,1.6089603072071238e-99,1.0912310964740886e-53
1335.0,1335.0,1.0,2.618413891123388e-53,2.710352179827469e-98,5.6917395776376846e-99,2.618413891123388e-53
1345.0,1345.0,1.0,6.256585959884147e-53,9.549509366051613e-98,2.0053969668708387e-98,6.256585959884147e-53
1355.0,1355.0,1.0,1.4887290668643098e-52,3.351136364864567e-97,7.037386366215591e-98,1.4887290668643098e-52
1365.0,1365.0,1.0,3.5275618496656364e-52,1.1712751217143065e-96,2.4596777556000435e-97,3.5275618496656364e-52
1375.0,1375.0,1.0,8.323690363629435e-52,4.077383704685087e-96,8.562505779838682e-97,8.323690363629435e-52
1385.0,1385.0,1.0,1.9558750531792488e-51,1.413709456903686e-95,2.9687898594977405e-96,1.9558750531792488e-51
1395.0,1395.0,1.0,4.57669341710737e-51,4.8819657820255104e-95,1.0252128142253572e-95,4.57669341710737e-51
1405.0,1405.0,1.0,1.0664725385761978e-50,1.679134014404882e-94,3.526181430250252e-95,1.0664725385761978e-50
1415.0,1415.0,1.0,2.474778330561267e-50,5.752175413210819e-94,1.2079568367742719e-94,2.474778330561267e-50
1425.0,1425.0,1.0,5.718911063144684e-50,1.96261490352459e-93,4.1214912974016387e-94,5.718911063144684e-50
1435.0,1435.0,1.0,1.3160804551318472e-49,6.669516451428728e-93,1.4005984548000328e-93,1.3160804551318472e-49
1445.0,1445.0,1.0,3.0160966417147593e-49,2.257407510045341e-92,4.7405557710952155e-93,3.0160966417147593e-49
1455.0,1455.0,1.0,6.88340703040515e-49,7.60995384221543e-92,1.5980903068652403e-92,6.88340703040515e-49
1465.0,1465.0,1.0,1.5644392776046947e-48,2.555115863263762e-91,5.3657433128539e-92,1.5644392776046947e-48
1475.0,1475.0,1.0,3.54089232354671e-48,8.544679401371889e-91,1.7943826742880967e-91,3.54089232354671e-48
1485.0,1485.0,1.0,7.981181294739033e-48,2.8460178936017617e-90,5.9766375765637e-91,7.981181294739033e-48
1495.0,1495.0,1.0,1.7915287626327215e-47,9.441396603390018e-90,1.9826932867119036e-90,1.7915287626327215e-47
1505.0,1505.0,1.0,4.0048316451528577e-47,3.1195482018684685e-89,6.551051223923784e-90,4.0048316451528577e-47
1515.0,1515.0,1.0,8.915595141166477e-47,1.026606683823665e-88,2.1558740360296965e-89,8.915595141166477e-47
1525.0,1525.0,1.0,1.976622548811426e-46,3.364910261736085e-88,7.066311549645777e-89,1.976622548811426e-46
1535.0,1535.0,1.0,4.364215912107712e-46,1.0984998027530715e-87,2.3068495857814503e-88,4.364215912107712e-46
1545.0,1545.0,1.0,9.596205551756894e-46,3.571771467611716e-87,7.500720081984603e-88,9.596205551756894e-46
1555.0,1555.0,1.0,2.1013841351546603e-45,1.1567103317425771e-86,2.4290916966594117e-87,2.1013841351546603e-45
1565.0,1565.0,1.0,4.582745306867726e-45,3.730980026765316e-86,7.835058056207163e-87,4.582745306867726e-45
1575.0,1575.0,1.0,9.95318642535517e-45,1.1986121627209161e-85,2.5170855417139236e-86,9.95318642535517e-45
1585.0,1585.0,1.0,2.152863471094626e-44,3.835234933248518e-85,8.053993359821888e-86,2.152863471094626e-44
1595.0,1595.0,1.0,4.637570961412363e-44,1.2222580055162336e-84,2.5667418115840906e-85,4.637570961412363e-44
1605.0,1605.0,1.0,9.949154588922033e-44,3.8796408618914824e-84,8.147245809972112e-85,9.949154588922033e-44
1615.0,1615.0,1.0,2.1257154627827745e-43,1.2265294113702431e-83,2.5757117638775105e-84,2.1257154627827745e-43
1625.0,1625.0,1.0,4.523235947328006e-43,3.8620892702404634e-83,8.110387467504973e-84,4.523235947328006e-43
1635.0,1635.0,1.0,9.585622774940034e-43,1.211224483879135e-82,2.5435714161461835e-83,9.585622774940034e-43
1645.0,1645.0,1.0,2.02311343427587e-42,3.7834243882883476e-82,7.945191215405529e-83,2.02311343427587e-42
1655.0,1655.0,1.0,4.2525631829882024e-42,1.1770736976129015e-81,2.471854764987093e-82,4.2525631829882024e-42
1665.0,1665.0,1.0,8.902537134450771e-42,3.6473758980075676e-81,7.659489385815891e-82,8.902537134450771e-42
1675.0,1675.0,1.0,1.85614171637001e-41,1.125682098677667e-80,2.3639324072231004e-81,1.85614171637001e-41
1685.0,1685.0,1.0,3.85429215831884e-41,3.460265778565681e-80,7.2665581349879295e-81,3.85429215831884e-41
1695.0,1695.0,1.0,7.971061125332714e-41,1.0594042562482231e-79,2.2247489381212686e-80,7.971061125332714e-41
1705.0,1705.0,1.0,1.6418274148936878e-40,3.230521405204892e-79,6.784094950930273e-80,1.6418274148936878e-40
1715.0,1715.0,1.0,3.368065824279144e-40,9.811655312727016e-79,2.0604476156726732e-79,3.368065824279144e-40
1725.0,1725.0,1.0,6.881406130450086e-40,2.968047109957426e-78,6.232898930910595e-79,6.881406130450086e-40
1735.0,1735.0,1.0,1.4002939378715863e-39,8.94248543597497e-78,1.8779219415547436e-78,1.4002939378715863e-39
1745.0,1745.0,1.0,2.8379743902420268e-39,2.6835193750045698e-77,5.635390687509596e-78,2.8379743902420268e-39
1755.0,1755.0,1.0,5.728577898476609e-39,8.020664845783558e-77,1.6843396176145471e-77,5.728577898476609e-39
1765.0,1765.0,1.0,1.1516913393335132e-38,2.3876751616119688e-76,5.014117839385134e-77,1.1516913393335132e-38
1775.0,1775.0,1.0,2.3061000243352591e-38,7.079448898806351e-76,1.4866842687493338e-76,2.3061000243352591e-38
1785.0,1785.0,1.0,4.5991203079329096e-38,2.0906584935351158e-75,4.390382836423743e-76,4.5991203079329096e-38
1795.0,1795.0,1.0,9.135405164566405e-38,6.149308459589212e-75,1.2913547765137346e-75,9.135405164566405e-38
1805.0,1805.0,1.0,1.807336771111789e-37,1.801478548154646e-74,3.7831049511247567e-75,1.807336771111789e-37
1815.0,1815.0,1.0,3.5613150068668226e-37,5.2564392099165176e-74,1.1038522340824686e-74,3.5613150068668226e-37
1825.0,1825.0,1.0,6.9894584142929124e-37,1.527615415803974e-73,3.207992373188345e-74,6.9894584142929124e-37
1835.0,1835.0,1.0,1.3662817788188815e-36,4.421772085566512e-73,9.285721379689674e-74,1.3662817788188815e-36
1845.0,1845.0,1.0,2.660127278037144e-36,1.2747901837642033e-72,2.677059385904827e-73,2.660127278037144e-36
1855.0,1855.0,1.0,5.158598241786125e-36,3.6605066813215415e-72,7.687064030775237e-73,5.158598241786125e-36
1865.0,1865.0,1.0,9.963912144101246e-36,1.0468969494295228e-71,2.1984835938019977e-72,9.963912144101246e-36
1875.0,1875.0,1.0,1.9168966479172785e-35,2.9821329608677785e-71,6.262479217822334e-72,1.9168966479172785e-35
1885.0,1885.0,1.0,3.673159983081182e-35,8.460782111751261e-71,1.7767642434677648e-71,3.673159983081182e-35
1895.0,1895.0,1.0,7.010597343312439e-35,2.3908622761737878e-70,5.020810779964954e-71,7.010597343312439e-35
1905.0,1905.0,1.0,1.3327414746478963e-34,6.729135143884064e-70,1.4131183802156536e-70,1.3327414746478963e-34
1915.0,1915.0,1.0,2.5235630951800077e-34,1.8863604622331512e-69,3.961356970689617e-70,2.5235630951800077e-34
1925.0,1925.0,1.0,4.759500994378271e-34,5.266850186155196e-69,1.1060385390925911e-69,4.759500994378271e-34
1935.0,1935.0,1.0,8.941065729647876e-34,1.4646646248850418e-68,3.075795712258588e-69,8.941065729647876e-34
1945.0,1945.0,1.0,1.6730131420332775e-33,4.056826821182732e-68,8.519336324483736e-69,1.6730131420332775e-33
1955.0,1955.0,1.0,3.1181225455798365e-33,1.1191695777605914e-67,2.3502561132972416e-68,3.1181225455798365e-33
1965.0,1965.0,1.0,5.788583535885979e-33,3.0751519267649825e-67,6.457819046206463e-68,5.788583535885979e-33
1975.0,1975.0,1.0,1.0703806234937714e-32,8.415862136066951e-67,1.7673310485740597e-67,1.0703806234937714e-32
1985.0,1985.0,1.0,1.9714803894478792e-32,2.2939930906275253e-66,4.817385490317803e-67,1.9714803894478792e-32
1995.0,1995.0,1.0,3.616899361521248e-32,6.227979264766501e-66,1.307875645600965e-66,3.616899361521248e-32
2005.0,2005.0,1.0,6.609544793705507e-32,1.68408447448683e-65,3.536577396422343e-66,6.609544793705507e-32
2015.0,2015.0,1.0,1.2030930752087195e-31,4.535679409458162e-65,9.52492675986214e-66,1.2030930752087195e-31
2025.0,2025.0,1.0,2.181327190119853e-31,1.2166977205919203e-64,2.5550652132430326e-65,2.181327190119853e-31
2035.0,2035.0,1.0,3.939468493749693e-31,3.2507607475336216e-64,6.826597569820605e-65,3.939468493749693e-31
2045.0,2045.0,1.0,7.086812995437742e-31,8.650662933055315e-64,1.816639215941616e-64,7.086812995437742e-31
2055.0,2055.0,1.0,1.2698782702618838e-30,2.2928515985913678e-63,4.814988357041872e-64,1.2698782702618838e-30
2065.0,2065.0,1.0,2.2665860270823704e-30,6.052917824705755e-63,1.2711127431882084e-63,2.2665860270823704e-30
2075.0,2075.0,1.0,4.0297908044381475e-30,1.5915342406217807e-62,3.3422219053057393e-63,4.0297908044381475e-30
2085.0,2085.0,1.0,7.13664543052374e-30,4.168018852959468e-62,8.752839591214882e-63,7.13664543052374e-30
2095.0,2095.0,1.0,1.2589490978703111e-29,1.0871912401278223e-61,2.283101604268427e-62,1.2589490978703111e-29
2105.0,2105.0,1.0,2.212206799648422e-29,2.824521584783751e-61,5.931495328045876e-62,2.212206799648422e-29
2115.0,2115.0,1.0,3.8721110711676673e-29,7.3088094107294e-61,1.534849976253174e-61,3.8721110711676673e-29
2125.0,2125.0,1.0,6.751113558313041e-29,1.8836979445782564e-60,3.955765683614338e-61,6.751113558313041e-29
2135.0,2135.0,1.0,1.1724909376028397e-28,4.8354720822703463e-60,1.0154491372767727e-60,1.1724909376028397e-28
2145.0,2145.0,1.0,2.028387674750317e-28,1.2363162792192449e-59,2.596264186360414e-60,2.028387674750317e-28
2155.0,2155.0,1.0,3.495430649806878e-28,3.148353493514047e-59,6.611542336379498e-60,3.495430649806878e-28
2165.0,2165.0,1.0,6.0001140819500215e-28,7.985473701370025e-59,1.6769494772877052e-59,6.0001140819500215e-28
2175.0,2175.0,1.0,1.0259547535680712e-27,2.01735010419876e-58,4.2364352188173955e-59,1.0259547535680712e-27
2185.0,2185.0,1.0,1.7474612025809903e-27,5.0760438345542924e-58,1.0659692052564013e-58,1.7474612025809903e-27
2195.0,2195.0,1.0,2.9648192516619707e-27,1.2721345599710697e-57,2.6714825759392462e-58,2.9648192516619707e-27
2205.0,2205.0,1.0,5.010729046581806e-27,3.1754438547044977e-57,6.668432094879445e-58,5.010729046581806e-27
2215.0,2215.0,1.0,8.435605581121072e-27,7.894772617344848e-57,1.657902249642418e-57,8.435605581121072e-27
2225.0,2225.0,1.0,1.4146364828539076e-26,1.9549637788364248e-56,4.1054239355564916e-57,1.4146364828539076e-26
2235.0,2235.0,1.0,2.3631279623073273e-26,4.821717994713181e-56,1.012560778889768e-56,2.3631279623073273e-26
2245.0,2245.0,1.0,3.93227548769577e-26,1.1844834579951714e-55,2.48741526178986e-56,3.93227548769577e-26
2255.0,2255.0,1.0,6.518016010908122e-26,2.8981469061415416e-55,6.086108502897237e-56,6.518016010908122e-26
2265.0,2265.0,1.0,1.0762226813714053e-25,7.062786763691061e-55,1.4831852203751228e-55,1.0762226813714053e-25
2275.0,2275.0,1.0,1.7701272726583388e-25,1.7143369867516295e-54,3.600107672178422e-55,1.7701272726583388e-25
2285.0,2285.0,1.0,2.9001659566854977e-25,4.1445825818144536e-54,8.703623421810352e-55,2.9001659566854977e-25
2295.0,2295.0,1.0,4.733229314517847e-25,9.979987577582129e-54,2.0957973912922468e-54,4.733229314517847e-25
2305.0,2305.0,1.0,7.69500452810215e-25,2.3935577138755277e-53,5.026471199138608e-54,7.69500452810215e-25
2315.0,2315.0,1.0,1.2461695083979723e-24,5.717716330435227e-53,1.2007204293913976e-53,1.2461695083979723e-24
2325.0,2325.0,1.0,2.0103075541801513e-24,1.3603986846477069e-52,2.8568372377601845e-53,2.0103075541801513e-24
2335.0,2335.0,1.0,3.2304664702807904e-24,3.223849774232256e-52,6.770084525887737e-53,3.2304664702807904e-24
2345.0,2345.0,1.0,5.1711304900661126e-24,7.609366138644519e-52,1.597966889115349e-52,5.1711304900661126e-24
